transaction_id,branch_id,city,island,state,timestamp,sku,product_description,category,quantity,unit_cost,unit_price,revenue,cost,gross_margin,salesperson,customer_type,payment_method,inventory_remaining
HI010-TX-0034,HI010,Wahiawa,Oahu,HI,2026-06-30 12:12:09,MOS-44N,IRFZ44N MOSFET,Semiconductors,13,0.59,2.50,32.50,7.67,24.83,Ikaika,Government,Mobile Pay,761
HI010-TX-0035,HI010,Wahiawa,Oahu,HI,2026-06-30 15:59:53,ARD-NANO,Arduino Nano Compatible,Microcontrollers,5,4.55,13.65,68.25,22.75,45.50,Akamu,Government,Mobile Pay,213
HI010-TX-0036,HI010,Wahiawa,Oahu,HI,2026-06-30 17:27:03,MAR-ANT,Marine Antenna Connector,Marine Electronics,5,4.02,13.39,66.95,20.10,46.85,Hana,Government,Purchase Order,767
HI010-TX-0037,HI010,Wahiawa,Oahu,HI,2026-06-30 11:36:25,IC-555,NE555 Timer IC,Integrated Circuits,16,0.34,1.42,22.72,5.44,17.28,Keahi,Government,Debit Card,402
HI010-TX-0038,HI010,Wahiawa,Oahu,HI,2026-06-30 10:14:12,IC-358,LM358 Op Amp,Integrated Circuits,34,0.30,1.13,38.42,10.20,28.22,Ailani,Commercial,Credit Card,490
HI010-TX-0039,HI010,Wahiawa,Oahu,HI,2026-06-30 09:17:48,TR-3904,2N3904 NPN Transistor,Semiconductors,23,0.06,0.25,5.75,1.38,4.37,Noah,Government,Purchase Order,489
HI010-TX-0040,HI010,Wahiawa,Oahu,HI,2026-06-30 13:17:57,LED-RGB,RGB LED Strip,LEDs,6,4.87,14.77,88.62,29.22,59.40,Mika,Retail,Cash,686
HI010-TX-0041,HI010,Wahiawa,Oahu,HI,2026-06-30 17:09:59,RES-010,10k Ohm Resistor,Resistors,36,0.03,0.14,5.04,1.08,3.96,Nalu,Retail,ACH,382
HI010-TX-0042,HI010,Wahiawa,Oahu,HI,2026-06-30 08:03:36,BAT-LIPO,LiPo Battery Pack,Batteries,3,5.09,15.94,47.82,15.27,32.55,Noelani,Marine,ACH,288
HI010-TX-0043,HI010,Wahiawa,Oahu,HI,2026-06-30 09:44:02,ARD-UNO,Arduino Uno Compatible,Microcontrollers,2,7.95,21.71,43.42,15.90,27.52,Iolana,Retail,Debit Card,298
HI010-TX-0044,HI010,Wahiawa,Oahu,HI,2026-06-30 17:42:59,TR-3904,2N3904 NPN Transistor,Semiconductors,21,0.05,0.24,5.04,1.05,3.99,Makana,Government,Credit Card,21
HI010-TX-0045,HI010,Wahiawa,Oahu,HI,2026-06-30 17:11:58,LED-RED,5mm Red LED,LEDs,13,0.06,0.27,3.51,0.78,2.73,Makana,Maker/Hobbyist,Debit Card,642
HI010-TX-0046,HI010,Wahiawa,Oahu,HI,2026-06-30 17:26:21,ESP-32,ESP32 Dev Board,Microcontrollers,3,4.18,13.66,40.98,12.54,28.44,Akamu,Retail,Mobile Pay,257
HI010-TX-0047,HI010,Wahiawa,Oahu,HI,2026-06-30 16:10:37,PICO-RP,Raspberry Pi Pico,Microcontrollers,2,3.22,8.73,17.46,6.44,11.02,Iolana,Retail,ACH,496
HI010-TX-0048,HI010,Wahiawa,Oahu,HI,2026-06-30 17:45:25,REL-5V,5V Relay Module,Relays,39,0.93,5.53,215.67,36.27,179.40,Alika,Education,Mobile Pay,57
HI010-TX-0049,HI010,Wahiawa,Oahu,HI,2026-06-30 17:34:10,CON-JMP,Jumper Wire Set,Connectors,22,0.94,3.82,84.04,20.68,63.36,Noah,Government,Debit Card,177
HI010-TX-0050,HI010,Wahiawa,Oahu,HI,2026-06-30 10:52:41,TOOL-SOL,Soldering Iron Tips,Tools,3,1.93,7.77,23.31,5.79,17.52,Alika,Government,Cash,702
HI010-TX-0051,HI010,Wahiawa,Oahu,HI,2026-06-30 08:34:31,ARD-UNO,Arduino Uno Compatible,Microcontrollers,7,8.40,21.25,148.75,58.80,89.95,Mika,Government,Cash,329
HI010-TX-0052,HI010,Wahiawa,Oahu,HI,2026-06-30 10:23:16,SOL-CTRL,Solar Charge Controller,Solar Power,7,10.52,31.27,218.89,73.64,145.25,Ikaika,Maker/Hobbyist,Purchase Order,868
HI010-TX-0053,HI010,Wahiawa,Oahu,HI,2026-06-30 08:27:57,IC-358,LM358 Op Amp,Integrated Circuits,25,0.29,1.21,30.25,7.25,23.00,Noah,Tourism/Hospitality,Mobile Pay,888
HI010-TX-0054,HI010,Wahiawa,Oahu,HI,2026-06-30 15:18:21,IC-358,LM358 Op Amp,Integrated Circuits,39,0.33,1.18,46.02,12.87,33.15,Akamu,Commercial,Mobile Pay,705
HI010-TX-0055,HI010,Wahiawa,Oahu,HI,2026-06-30 16:37:02,LED-RED,5mm Red LED,LEDs,7,0.05,0.28,1.96,0.35,1.61,Alika,Government,Credit Card,491
HI010-TX-0056,HI010,Wahiawa,Oahu,HI,2026-06-30 09:31:10,PICO-RP,Raspberry Pi Pico,Microcontrollers,1,3.15,8.79,8.79,3.15,5.64,Keahi,Government,ACH,679
HI010-TX-0057,HI010,Wahiawa,Oahu,HI,2026-06-30 13:18:56,IC-358,LM358 Op Amp,Integrated Circuits,11,0.31,1.15,12.65,3.41,9.24,Keahi,Tourism/Hospitality,Purchase Order,288
HI010-TX-0058,HI010,Wahiawa,Oahu,HI,2026-06-30 11:55:37,MOS-44N,IRFZ44N MOSFET,Semiconductors,17,0.59,2.42,41.14,10.03,31.11,Nalu,Government,ACH,822
HI010-TX-0059,HI010,Wahiawa,Oahu,HI,2026-06-30 14:59:06,PWR-12V,12V 5A Power Supply,Power,4,9.30,25.19,100.76,37.20,63.56,Mika,Government,Purchase Order,632
HI010-TX-0060,HI010,Wahiawa,Oahu,HI,2026-06-30 11:07:57,CAP-100,100uF Capacitor,Capacitors,33,0.16,0.57,18.81,5.28,13.53,Keanu,Maker/Hobbyist,Debit Card,444
HI010-TX-0061,HI010,Wahiawa,Oahu,HI,2026-06-30 16:27:20,CAP-100,100uF Capacitor,Capacitors,7,0.17,0.58,4.06,1.19,2.87,Hana,Commercial,Purchase Order,844
HI010-TX-0062,HI010,Wahiawa,Oahu,HI,2026-06-30 14:33:22,RES-010,10k Ohm Resistor,Resistors,24,0.03,0.13,3.12,0.72,2.40,Hana,Maker/Hobbyist,ACH,592
HI010-TX-0063,HI010,Wahiawa,Oahu,HI,2026-06-30 13:21:55,CAP-100,100uF Capacitor,Capacitors,25,0.16,0.57,14.25,4.00,10.25,Koa,Marine,Mobile Pay,517
HI010-TX-0064,HI010,Wahiawa,Oahu,HI,2026-06-30 15:01:31,CAP-100,100uF Capacitor,Capacitors,22,0.17,0.60,13.20,3.74,9.46,Alika,Education,Purchase Order,630
HI010-TX-0065,HI010,Wahiawa,Oahu,HI,2026-06-30 16:19:26,IC-358,LM358 Op Amp,Integrated Circuits,10,0.29,1.25,12.50,2.90,9.60,Koa,Marine,Credit Card,174
HI010-TX-0066,HI010,Wahiawa,Oahu,HI,2026-06-30 16:43:55,ARD-NANO,Arduino Nano Compatible,Microcontrollers,5,4.40,13.33,66.65,22.00,44.65,Keahi,Tourism/Hospitality,Credit Card,772
HI010-TX-0067,HI010,Wahiawa,Oahu,HI,2026-06-30 15:29:22,CAP-100,100uF Capacitor,Capacitors,39,0.16,0.58,22.62,6.24,16.38,Noah,Maker/Hobbyist,Purchase Order,60
